         19.07407407 	         27.03703704 	         20.93750000 	         11.34615385 	         19.82142857 	         29.23076923 	         23.21428571 	         17.09677419 	
         48.14814815 	         66.66666667 	         41.71875000 	         31.15384615 	         44.28571429 	         55.76923077 	         54.10714286 	         46.45161290 	
          4.07407407 	          1.85185185 	          1.40625000 	          1.34615385 	          1.96428571 	          0.76923077 	          1.78571429 	          3.06451613 	
         29.37500000 	         30.41666667 	         28.20000000 	         27.08333333 	         18.33333333 	         31.30434783 	         43.12500000 	         26.15384615 	
        132.91666667 	        138.54166667 	        128.00000000 	         92.08333333 	         74.16666667 	        135.21739130 	        171.66666667 	        125.19230769 	
         11.66666667 	         13.95833333 	         11.40000000 	          6.25000000 	          5.62500000 	         12.82608696 	         19.37500000 	         10.76923077 	
          6.04166667 	          6.25000000 	          5.80000000 	          2.29166667 	          1.25000000 	          7.82608696 	         12.70833333 	          4.61538462 	
         46.02941176 	         51.96428571 	         45.16666667 	         53.50000000 	         24.31034483 	         43.82352941 	         56.12903226 	         47.94117647 	
          4.26470588 	          5.71428571 	          7.16666667 	          4.66666667 	          3.10344828 	          3.67647059 	          8.70967742 	          3.97058824 	
         16.32352941 	         17.14285714 	         11.16666667 	         10.33333333 	          5.68965517 	         11.61764706 	         16.12903226 	         11.17647059 	
         26.71875000 	         48.50000000 	         40.55555556 	         24.83333333 	         31.03448276 	         35.00000000 	         30.71428571 	         21.12903226 	
         15.93750000 	         24.83333333 	         17.96296296 	         14.33333333 	         15.34482759 	         21.00000000 	         19.57142857 	         14.51612903 	
         56.09375000 	         54.00000000 	         31.29629630 	         20.83333333 	         22.93103448 	         41.33333333 	         36.71428571 	         28.38709677 	
         36.09375000 	         42.00000000 	         25.00000000 	         17.83333333 	         20.68965517 	         34.66666667 	         28.57142857 	         24.51612903 	
         12.50000000 	         17.00000000 	         13.88888889 	          6.66666667 	          3.62068966 	         11.66666667 	         12.00000000 	          9.03225806 	
         46.66666667 	         54.02777778 	         41.76470588 	         40.14705882 	         35.88235294 	         41.02564103 	         34.69696970 	         33.38235294 	
         26.94444444 	         30.55555556 	         20.58823529 	         18.23529412 	         16.76470588 	         24.74358974 	         19.24242424 	         20.58823529 	
         32.77777778 	         30.55555556 	         26.91176471 	         18.67647059 	         16.32352941 	         18.46153846 	         18.63636364 	         16.76470588 	
         27.77777778 	         30.13888889 	         21.61764706 	         25.00000000 	         25.44117647 	         29.61538462 	         25.45454545 	         33.08823529 	
         21.52777778 	         25.27777778 	         18.23529412 	         15.44117647 	         17.64705882 	         17.43589744 	         14.24242424 	         18.82352941 	
         24.44444444 	         24.72222222 	         22.20588235 	         18.08823529 	         19.55882353 	         18.07692308 	         16.51515152 	         26.91176471 	
          5.00000000 	          9.06250000 	          2.17391304 	          1.84210526 	          4.37500000 	          7.82608696 	          4.72222222 	          0.78947368 	
         36.50000000 	         39.37500000 	         30.43478261 	         42.36842105 	         52.50000000 	         39.78260870 	         31.66666667 	         43.15789474 	
          0.00000000 	          2.74193548 	          4.60000000 	          1.36363636 	          1.66666667 	          2.36842105 	          2.39130435 	          1.30434783 	
         13.15789474 	         15.00000000 	         18.80000000 	          9.31818182 	         12.91666667 	         22.36842105 	         21.95652174 	         15.21739130 	
          9.21052632 	         19.51612903 	         23.00000000 	         11.13636364 	         15.20833333 	         27.89473684 	         18.91304348 	         17.60869565 	
          8.15789474 	         22.41935484 	         20.80000000 	         10.68181818 	          8.12500000 	          4.73684211 	         13.69565217 	         16.08695652 	
         12.63157895 	         11.29032258 	         14.60000000 	         15.90909091 	         14.16666667 	          7.10526316 	         11.95652174 	         19.13043478 	
         36.71875000 	         40.13888889 	         28.63636364 	         37.90322581 	         30.27027027 	         44.24242424 	         44.35483871 	         40.29411765 	
         10.31250000 	         12.50000000 	          9.54545455 	         17.90322581 	         11.35135135 	         18.18181818 	         25.80645161 	         26.47058824 	
         12.50000000 	         15.69444444 	         16.36363636 	         12.25806452 	         10.67567568 	         20.30303030 	         16.45161290 	         13.67647059 	
         41.40625000 	         39.58333333 	         46.66666667 	         31.77419355 	         30.27027027 	         34.09090909 	         41.45161290 	         44.85294118 	
         49.21875000 	         43.61111111 	         46.06060606 	         40.80645161 	         27.43243243 	         32.12121212 	         40.80645161 	         53.52941176 	
          8.75000000 	          8.19444444 	         12.42424242 	          8.06451613 	          7.97297297 	          8.78787879 	         10.32258065 	         10.14705882 	
         15.62500000 	         20.97222222 	         19.39393939 	         18.06451613 	         13.37837838 	         16.81818182 	         12.58064516 	         10.00000000 	
         53.28125000 	         60.00000000 	         47.27272727 	         35.16129032 	         26.08108108 	         41.21212121 	         45.96774194 	         39.41176471 	
         35.15625000 	         38.19444444 	         27.87878788 	         26.93548387 	         15.67567568 	         28.03030303 	         33.38709677 	         24.85294118 	
         22.72727273 	         17.42857143 	         13.08823529 	         12.12121212 	         14.26470588 	         21.71052632 	         21.06060606 	         21.14285714 	
         39.09090909 	         39.57142857 	         35.14705882 	         39.69696970 	         42.79411765 	         53.42105263 	         63.48484848 	         49.85714286 	
         41.66666667 	         40.57142857 	         43.08823529 	         44.09090909 	         38.08823529 	         38.94736842 	         27.72727273 	         45.42857143 	
          9.84848485 	         11.00000000 	          5.44117647 	          5.45454545 	          4.70588235 	          4.47368421 	          4.54545455 	         10.57142857 	
         44.84848485 	         51.85714286 	         41.02941176 	         25.15151515 	         19.41176471 	         42.36842105 	         33.78787879 	         30.42857143 	
         11.42857143 	         16.37931034 	         12.96296296 	          9.20000000 	         11.30434783 	         11.11111111 	         10.37037037 	         13.47826087 	
         55.89285714 	         70.51724138 	         34.81481481 	         41.60000000 	         38.91304348 	         42.77777778 	         33.70370370 	         46.08695652 	
         40.89285714 	         59.31034483 	         57.40740741 	         50.60000000 	         50.86956522 	         44.62962963 	         30.74074074 	         45.86956522 	
         11.78571429 	         21.03448276 	         19.07407407 	         22.40000000 	         17.39130435 	         22.77777778 	         12.59259259 	         13.04347826 	
          3.57142857 	         10.86206897 	          8.14814815 	          9.60000000 	          7.39130435 	          9.44444444 	          3.33333333 	          8.91304348 	
         48.03571429 	         57.06896552 	         45.37037037 	         33.40000000 	         43.04347826 	         39.25925926 	         46.85185185 	         38.26086957 	
         13.75000000 	         20.34482759 	         20.18518519 	         12.20000000 	         13.04347826 	          8.14814815 	         11.85185185 	          8.69565217 	
         43.10344828 	         44.68750000 	         26.89655172 	         25.00000000 	         23.28125000 	         34.28571429 	         34.37500000 	         41.50000000 	
        114.31034483 	        126.87500000 	        114.13793103 	        100.86206897 	         86.71875000 	         99.64285714 	         87.50000000 	         95.33333333 	
         23.10344828 	         19.06250000 	         27.41379310 	         35.00000000 	         25.00000000 	         18.75000000 	         13.28125000 	         18.00000000 	
