          0.58611928 	           0.67485368 	          0.03461470 	           0.01375058 	
          0.44528790 	           0.82855121 	          0.03711090 	           0.28137546 	
          0.39146679 	           0.61681551 	          0.21150926 	           0.90804687 	
          0.68045269 	           0.15493513 	          0.96424059 	           0.47368348 	
          0.19357181 	           0.48452260 	          0.29556890 	           0.14729914 	
          0.13194004 	           0.24056859 	          0.12786513 	           0.09941583 	
          0.43224568 	           0.58862624 	          0.84493884 	           0.14042105 	
          0.45778357 	           0.14384391 	          0.06961681 	           0.00987762 	
          0.06826331 	           0.89546951 	          0.02212904 	           0.03711835 	
          0.99512383 	           0.79095696 	          0.83143468 	           0.01512306 	
          0.11293579 	           0.28520154 	          0.17264001 	           0.09369569 	
          0.08046846 	           0.00232475 	          0.01194695 	           0.01284654 	
          0.36813503 	           0.86139790 	          0.14546788 	           0.79712745 	
          0.43546439 	           0.57004094 	          0.93432325 	           0.00890812 	
          0.34250089 	           0.01871689 	          0.00195118 	           0.16428255 	
          0.08821732 	           0.33034748 	          0.00221655 	           0.29557380 	
          0.23436168 	           0.09886103 	          0.03317524 	           0.00409946 	
          0.56749363 	           0.70747192 	          0.00071995 	           0.00012367 	
          0.79466656 	           0.84300858 	          0.00216166 	           0.00085848 	
          0.27883474 	           0.09944419 	          0.49014474 	           0.18639146 	
          0.13991074 	           0.51048125 	          0.15446005 	           0.32102346 	
          0.16275562 	           0.16997732 	          0.07185347 	           0.25274720 	
          0.16421206 	           0.67239909 	          0.48218611 	           0.28463376 	
          0.00097654 	           0.95161430 	          0.01624298 	           0.08338533 	
          0.36550438 	           0.05451095 	          0.00009887 	           0.01084864 	
          0.07000015 	           0.81793219 	          0.00000235 	           0.11079027 	
          0.04236372 	           0.03030056 	          0.00313397 	           0.00432792 	
          0.06668003 	           0.66565675 	          0.41050683 	           0.00524039 	
          0.01480043 	           0.00397917 	          0.01157334 	           0.12253829 	
          0.06700154 	           0.72349340 	          0.26314988 	           0.02947091 	
          0.20961803 	           0.17404177 	          0.00001121 	           0.70766099 	
          0.42289473 	           0.63132735 	          0.00320160 	           0.09363659 	
          0.78878450 	           0.91219528 	          0.01226818 	           0.14462583 	
          0.26291158 	           0.63097019 	          0.00928921 	           0.03886864 	
          0.17268988 	           0.86316503 	          0.00551786 	           0.59978249 	
          0.42474983 	           0.13514298 	          0.00000007 	           0.54382615 	
          0.57987475 	           0.85194408 	          0.00007567 	           0.55454949 	
          0.18640120 	           0.07292523 	          0.00568708 	           0.05490078 	
          0.58217443 	           0.39712743 	          0.00000428 	           0.09350580 	
          0.27171824 	           0.16641215 	          0.37887881 	           0.03044600 	
          0.14236475 	           0.09853558 	          0.34963417 	           0.39392868 	
          0.12593022 	           0.13881319 	          0.38363589 	           0.00136862 	
          0.11924429 	           0.39918598 	          0.88501534 	           0.30562136 	
          0.00673572 	           0.02109122 	          0.40974700 	           0.15729921 	
          0.03597330 	           0.88424118 	          0.00000218 	           0.77043127 	
          0.24215458 	           0.08761988 	          0.00020897 	           0.00785025 	
          0.04608321 	           0.54741779 	          0.00246452 	           0.02327449 	
          0.00733999 	           0.52745102 	          0.53017580 	           0.20709394 	
          0.00885962 	           0.09490037 	          0.05529034 	           0.04251772 	
          0.00034363 	           0.21480902 	          0.00000008 	           0.03450156 	
          0.46453236 	           0.56174007 	          0.00061332 	           0.03929705 	
          0.14085118 	           0.29743121 	          0.04778457 	           0.32828231 	
          0.03326855 	           0.50401959 	          0.14056300 	           0.96235482 	
          0.01796430 	           0.21299551 	          0.77129014 	           0.62436997 	
          0.18154481 	           0.51295393 	          0.00152424 	           0.32580702 	
          0.37656815 	           0.11861187 	          0.08971131 	           0.01549620 	
          0.53321049 	           0.04885504 	          0.00754395 	           0.05549995 	
          0.14238117 	           0.62513330 	          0.03330687 	           0.07760429 	
          0.00010387 	           0.05670071 	          0.01901485 	           0.07011396 	
          0.07900923 	           0.41622995 	          0.53944734 	           0.46122621 	
          0.81518103 	           0.04336655 	          0.54846831 	           0.32368478 	
          0.45204813 	           0.27800270 	          0.00035616 	           0.39464028 	
          0.09623623 	           0.55560848 	          0.06809466 	           0.87653891 	
          0.03367401 	           0.26714153 	          0.34491821 	           0.41736121 	
          0.05543720 	           0.81628164 	          0.00076377 	           0.02413273 	
          0.09397311 	           0.07355857 	          0.17864154 	           0.02420490 	
          0.09052540 	           0.12919597 	          0.02580097 	           0.69446424 	
          0.03106313 	           0.14691810 	          0.00807235 	           0.03103914 	
          0.06481005 	           0.58152374 	          0.01572267 	           0.11123861 	
          0.80539293 	           0.00515220 	          0.00679164 	           0.34201368 	
          0.86374470 	           0.92294837 	          0.15795309 	           0.10424521 	
          0.09661901 	           0.07221275 	          0.99486315 	           0.21088232 	
          0.92604153 	           0.43508909 	          0.46978532 	           0.17184569 	
          0.56163415 	           0.05666789 	          0.16188240 	           0.30454964 	
          0.63632283 	           0.16059686 	          0.69375533 	           0.20226264 	
          0.95679681 	           0.04088975 	          0.00088660 	           0.58734208 	
          0.23093582 	           0.68930142 	          0.76445006 	           0.94900191 	
          0.63744412 	           0.11655012 	          0.01788543 	           0.27972028 	
          0.15687180 	           0.69330669 	          0.00020732 	           0.50389610 	
          0.73540737 	           0.05694306 	          0.04219508 	           0.15118215 	
          0.98819923 	           0.10989011 	          0.03486426 	           0.47552448 	
          0.36880462 	           0.01473526 	          0.77878357 	           0.44089244 	
          0.19974654 	           0.00424575 	          0.49797336 	           0.69730270 	
          0.47119884 	           0.75124875 	          0.55629796 	           0.00699301 	
          0.15847042 	           0.34488081 	          0.67826138 	           0.35642123 	
          0.12659629 	           0.03682901 	          0.10035259 	           1.00000000 	
          0.78479791 	           0.05127220 	          0.63316709 	           0.00305006 	
          0.94323699 	           0.94372008 	          0.01366848 	           0.07036744 	
          0.19768592 	           0.39573084 	          0.00000158 	           0.29671753 	
          0.71348474 	           0.11287700 	          0.33100150 	           0.12654269 	
          0.12453952 	           0.59186929 	          0.00161141 	           0.18018235 	
          0.01065509 	           0.24471140 	          0.53910995 	           0.46873692 	
          0.92349436 	           0.55635255 	          0.84845282 	           0.17494970 	
          0.72896613 	           0.04850290 	          0.45915361 	           0.32772646 	
          0.52423167 	           0.18872907 	          0.32702945 	           0.42712126 	
          0.88285073 	           0.98504394 	          0.52494591 	           0.05896763 	
          0.02445279 	           0.30599375 	          0.04119532 	           0.82847408 	
          0.39071134 	           0.67310468 	          0.00341834 	           0.20324266 	
          0.04136508 	           0.30992023 	          0.00840146 	           0.30578976 	
          0.32012745 	           0.25953634 	          0.33256497 	           0.06008235 	
          0.10269652 	           0.17926470 	          0.00444111 	           0.28298553 	
          0.11615973 	           0.07254652 	          0.01723040 	           0.21227652 	
          0.66768593 	           0.23351330 	          0.05172808 	           0.18103120 	
          0.16715588 	           0.62457302 	          0.55336385 	           0.69603925 	
          0.24118749 	           0.20499243 	          0.13260932 	           0.09997861 	
          0.13886358 	           0.51261271 	          0.00156049 	           0.47661494 	
          0.21896137 	           0.08249177 	          0.12420152 	           0.10073413 	
          0.86759899 	           1.00000000 	          0.15172267 	           0.00076522 	
          0.13684577 	           0.05659147 	          0.75392068 	           0.17229133 	
          0.14637768 	           0.39849237 	          0.34153404 	           0.07318405 	
          0.38549218 	           0.71333233 	          0.82654041 	           0.00212219 	
          0.07237981 	           0.23159980 	          0.00033845 	           0.85457466 	
          0.07010015 	           0.73275119 	          0.00005578 	           0.24906309 	
          0.00543033 	           0.14589497 	          0.00000018 	           0.35608925 	
          0.33536793 	           0.09316719 	          0.00160921 	           0.89447217 	
          0.33948535 	           0.08829540 	          0.14737990 	           0.04959747 	
          0.10261834 	           0.56064238 	          0.78404074 	           0.71949277 	
          0.16586304 	           0.34255168 	          0.82877497 	           0.34542569 	
          0.16586304 	           0.34255168 	          0.82877497 	           0.34542569 	
          0.95818673 	           0.04073926 	          0.25972945 	           0.63187511 	
          0.37121223 	           0.12333191 	          0.32196302 	           0.71215879 	
          0.35710694 	           0.16129593 	          0.01578263 	           0.00001604 	
          0.22295523 	           0.43510983 	          0.92295640 	           0.20472764 	
          0.85991618 	           0.72415240 	          0.30157094 	           0.31705192 	
          0.20565483 	           0.01265173 	          0.40039361 	           0.26832030 	
          0.59264720 	           0.01298362 	          0.07881041 	           0.35224655 	
          0.02348467 	           0.00555397 	          0.03952982 	           0.61245817 	
          0.67511335 	           0.01125146 	          0.29426130 	           0.31275202 	
          0.03301059 	           0.91460766 	          0.05374957 	           0.04441135 	
          0.20656029 	           0.74683032 	          0.01232153 	           0.06263971 	
          0.00582080 	           0.41815423 	          0.30242561 	           0.37082062 	
          0.04976497 	           0.00253996 	          0.03636052 	           0.49237267 	
          0.01445484 	           0.21835287 	          0.46353695 	           0.35835700 	
          0.17882662 	           0.07850391 	          0.00123768 	           0.00016806 	
          0.02072958 	           0.05021000 	          0.00000001 	           0.21234878 	
          0.14309389 	           0.26354401 	          0.73076866 	           0.80873254 	
          0.24600521 	           0.57310512 	          0.04448722 	           0.43189834 	
          0.15468313 	           0.18226588 	          0.96595747 	           0.00515664 	
          0.21358389 	           0.26364228 	          0.70548993 	           0.05982746 	
          0.95059356 	           0.97014462 	          0.37635932 	           0.03182614 	
          0.49117048 	           0.43430784 	          0.87544847 	           0.88577488 	
          0.07554031 	           0.04007930 	          0.93343724 	           0.34412807 	
          0.45723006 	           0.48059630 	          0.31517570 	           0.40701750 	
          0.54458132 	           0.65025749 	          0.09671246 	           0.16229433 	
          0.01174577 	           0.46140603 	          0.60136243 	           0.56306484 	
          0.75822821 	           0.93340493 	          0.80704276 	           0.33873444 	
          0.07609439 	           0.44456542 	          0.31813005 	           0.04199270 	
          0.02986939 	           0.91787034 	          0.13793866 	           0.04387022 	
          0.78603450 	           0.19005705 	          0.01149539 	           0.07895511 	
          0.21340325 	           0.01383079 	          0.00000086 	           0.05583876 	
          0.06765737 	           0.85773325 	          0.00172363 	           0.29822253 	
          0.00129597 	           0.04152541 	          0.00004615 	           0.83629959 	
          0.01247042 	           0.01579441 	          0.00076984 	           0.39552288 	
          0.47822798 	           0.52262200 	          0.00000726 	           0.07869594 	
          0.01040699 	           0.20816728 	          0.24686338 	           0.13540012 	
          0.01887519 	           0.59774141 	          0.01005539 	           0.33545801 	
          0.90317075 	           0.18017575 	          0.28712297 	           0.10920287 	
          0.11184523 	           0.58615325 	          0.07109510 	           0.57320521 	
          0.30407423 	           0.10470429 	          0.03317441 	           0.02713017 	
          0.87922554 	           0.64692774 	          0.09940988 	           0.00995665 	
          0.07234110 	           0.12785777 	          0.01472760 	           0.42524279 	
          0.01804290 	           0.59393462 	          0.34485095 	           0.08273530 	
          0.00243325 	           0.31726979 	          0.18908968 	           0.00000342 	
          0.01685321 	           0.93619265 	          0.00006195 	           0.00349701 	
          0.18494121 	           0.24313274 	          0.00001376 	           0.02259229 	
          0.38576451 	           0.18010258 	          0.12889049 	           0.00000391 	
          0.29055535 	           0.13091995 	          0.00102332 	           0.00000095 	
          0.30076171 	           0.10899578 	          0.00009894 	           0.03821438 	
          0.28741469 	           0.45288075 	          0.00632139 	           0.00507094 	
          0.12429005 	           0.01837078 	          0.03038014 	           0.00001057 	
          0.06003197 	           0.38986307 	          0.00169656 	           0.00000010 	
          0.89302150 	           0.27311456 	          0.00000209 	           0.00069405 	
          0.24589085 	           0.84826039 	          0.00000019 	           0.00008476 	
          0.90838168 	           0.08043661 	          0.00087051 	           0.00002618 	
          0.09146829 	           0.03984396 	          0.01525788 	           0.00075910 	
          0.03037869 	           0.01555116 	          0.12226842 	           0.00113887 	
          0.35071297 	           0.03498488 	          0.59488537 	           0.00024004 	
          0.00177039 	           0.03051249 	          0.00004571 	           0.38865407 	
          0.03536097 	           0.02975139 	          0.00000000 	           0.00000008 	
          0.17348579 	           0.54023793 	          0.00000089 	           0.00186475 	
          0.20582345 	           0.28978943 	          0.03267835 	           0.00037542 	
          0.46593897 	           0.40762197 	          0.00278854 	           0.00034813 	
          0.72868711 	           0.19564954 	          0.34712334 	           0.00187863 	
          0.54292040 	           0.35150372 	          0.28549057 	           0.00022618 	
          0.26310103 	           0.49065833 	          0.54438353 	           0.05136652 	
          0.59845433 	           0.16781293 	          0.26907655 	           0.10945764 	
          0.01692622 	           0.42417417 	          0.00022395 	           0.04682186 	
          0.68152840 	           0.34964414 	          0.00002461 	           0.00137247 	
          0.22969928 	           0.08618314 	          0.00254086 	           0.03170749 	
          0.00952246 	           0.00410899 	          0.00000101 	           0.44094715 	
          0.00928849 	           0.10360734 	          0.17999677 	           0.01432077 	
          0.89234142 	           0.42502803 	          0.00118939 	           0.00039545 	
          0.47371816 	           0.17324514 	          0.23334944 	           0.19876009 	
          0.04860986 	           0.00982330 	          0.00109003 	           0.05251967 	
          0.88961457 	           0.62617390 	          0.36150547 	           0.33394706 	
          0.03792546 	           0.27071496 	          0.97524151 	           0.09052093 	
          0.03050046 	           0.07627577 	          0.00377006 	           0.08488045 	
          0.01797698 	           0.31423388 	          0.00174751 	           0.00408010 	
          0.45655719 	           0.24234647 	          0.00000377 	           0.00038370 	
          0.87047863 	           0.16419939 	          0.07627165 	           0.10818201 	
          0.14597872 	           0.01352482 	          0.00071129 	           0.13699819 	
          0.01796016 	           0.70768377 	          0.00233256 	           0.01772587 	
          0.66333864 	           0.42268587 	          0.00001589 	           0.04540985 	
          0.07934673 	           0.45597708 	          0.00000044 	           0.00212757 	
          0.28166533 	           0.01414470 	          0.64556349 	           0.00694925 	
          0.00192864 	           0.34700572 	          0.01637471 	           0.42339336 	
          0.01028109 	           0.09645599 	          0.60619680 	           0.18631418 	
          0.01303277 	           0.44751566 	          0.00017078 	           0.01067617 	
          0.66682878 	           0.21107210 	          0.03467842 	           0.06866076 	
          0.12860181 	           0.02526220 	          0.00000054 	           0.00589639 	
          0.06407077 	           0.47946367 	          0.00006384 	           0.00157000 	
          0.12306884 	           0.79097794 	          0.02403770 	           0.66976254 	
          0.05143841 	           0.27250938 	          0.00379457 	           0.56736091 	
          0.06913703 	           0.24277711 	          0.20097638 	           0.49398670 	
          0.00077817 	           0.20069114 	          0.05049895 	           0.43009336 	
          0.69844737 	           0.10848669 	          0.00407865 	           0.14701528 	
          0.31482576 	           0.81411045 	          0.51130083 	           0.33162071 	
          0.79423676 	           0.08795858 	          0.33220147 	           0.01027478 	
          0.01159432 	           0.81121021 	          0.75220867 	           0.28027111 	
          0.94768692 	           0.19752167 	          0.19164393 	           0.01906331 	
          0.32331918 	           0.28196039 	          0.74598118 	           0.95259685 	
          0.32115320 	           0.59334236 	          0.22048790 	           0.49610939 	
          0.11205006 	           0.29710055 	          0.15824000 	           0.01407820 	
          0.35135741 	           0.00925337 	          0.23783315 	           0.21523223 	
          0.03585278 	           0.33685459 	          0.51153382 	           0.83998196 	
          0.24713049 	           0.72329993 	          0.16088150 	           0.28651285 	
          0.60068852 	           0.57226089 	          0.09105574 	           0.94659693 	
          0.01111308 	           0.04171293 	          0.08578848 	           0.62087517 	
          0.74067966 	           0.16677020 	          0.34005970 	           0.21065750 	
          0.82350379 	           0.07510948 	          0.51841779 	           0.00000552 	
          0.11447155 	           0.02402360 	          0.10532397 	           0.00732443 	
          0.00001093 	           0.00016621 	          0.88147715 	           0.00044192 	
          0.05036345 	           0.22760205 	          0.88706928 	           0.33953932 	
          0.37556941 	           0.42096811 	          0.91695606 	           0.36766673 	
          0.53703559 	           0.12651756 	          0.00000010 	           0.21423287 	
          0.23045515 	           0.05000328 	          0.57675308 	           0.15468722 	
          0.01790984 	           0.63495133 	          0.00247350 	           0.03996278 	
          0.57231063 	           0.06085023 	          0.76096657 	           0.02910696 	
          0.05438957 	           0.00822547 	          0.00569707 	           0.11000715 	
          0.16121917 	           0.72144863 	          0.00000000 	           0.02482198 	
          0.49097824 	           0.40656610 	          0.09324849 	           0.48249799 	
          0.37575896 	           0.71335748 	          0.00522914 	           0.20934109 	
          0.08561215 	           0.04038887 	          0.03690414 	           0.06734380 	
          0.62691777 	           0.16253682 	          0.97117181 	           0.00009613 	
          0.20856840 	           1.00000000 	          0.64816400 	           0.18042243 	
          0.04832752 	           0.29700887 	          0.00008591 	           0.39397469 	
          0.86034795 	           0.56146442 	          0.00000010 	           0.21003711 	
          0.45085294 	           0.11377702 	          0.03874248 	           0.04322908 	
          0.53398878 	           0.13726742 	          0.51183781 	           0.18320969 	
          0.52718365 	           0.00542778 	          0.00192197 	           0.04127369 	
          0.03959787 	           0.88700709 	          0.00238352 	           0.42555132 	
          0.28891807 	           0.63728679 	          0.73683450 	           0.58448714 	
          0.00332210 	           0.66643435 	          0.00004281 	           0.00052680 	
          0.09650143 	           0.39071385 	          0.06149075 	           0.00114961 	
          0.04377183 	           0.03459586 	          0.03066855 	           0.06417040 	
          0.00099008 	           0.31780806 	          0.00595151 	           0.86215196 	
          0.03390471 	           0.89884196 	          0.55983145 	           0.34205833 	
          0.01812929 	           0.96098080 	          0.00032425 	           0.00012379 	
          0.00512977 	           0.23863629 	          0.01648157 	           0.01001863 	
          0.18527164 	           0.11122355 	          0.89404764 	           0.48082089 	
          0.16591509 	           0.50752230 	          0.44098649 	           0.40418310 	
          0.18658683 	           0.21711354 	          0.15155610 	           0.20264888 	
          0.01906153 	           1.00000000 	          0.91038176 	           0.80700394 	
          0.35284349 	           0.98926482 	          0.69606797 	           0.02633088 	
          0.00513032 	           0.00341994 	          0.08962166 	           0.03719763 	
          0.08406977 	           0.00328876 	          0.00392477 	           0.04616219 	
          0.00047837 	           0.92118400 	          0.00002356 	           0.44530239 	
          0.00845283 	           0.15963600 	          0.00052350 	           0.40561706 	
          0.19541414 	           0.93577292 	          0.02189459 	           0.27866049 	
          0.03104646 	           0.90392873 	          0.01586925 	           0.55343151 	
          0.50086804 	           0.59859645 	          0.00899559 	           0.21668064 	
          0.90845681 	           0.13868349 	          0.02099191 	           0.24695894 	
          0.13537618 	           0.13233794 	          0.02529443 	           0.36427819 	
          0.19695020 	           0.05072220 	          0.33802005 	           0.51325716 	
          0.03762730 	           0.64674736 	          0.38354048 	           0.09623927 	
          0.18067740 	           0.84541842 	          0.33597867 	           0.05415406 	
          0.45710449 	           0.09133008 	          0.43033011 	           0.13170625 	
          0.04201987 	           0.07291726 	          0.27589381 	           0.01215479 	
          0.84841331 	           0.74634046 	          0.80433631 	           0.23011570 	
          0.02806003 	           0.06502900 	          0.02341388 	           0.19654383 	
          0.76284626 	           0.73661238 	          0.20142867 	           0.82223928 	
          0.19748427 	           0.54724273 	          0.31520756 	           0.17306258 	
          0.69819733 	           0.37602029 	          0.03134215 	           0.50949788 	
          0.04747960 	           0.61029380 	          0.00741711 	           0.18965505 	
          0.11384248 	           0.03339548 	          0.16672472 	           0.09075517 	
          0.12284976 	           0.06959085 	          0.09193050 	           0.20912240 	
          0.09792158 	           0.06448379 	          0.80192787 	           0.12661806 	
          0.33353527 	           0.27202063 	          0.05440889 	           0.03818021 	
          0.53550047 	           0.33116483 	          0.32177403 	           0.68981295 	
          1.00000000 	           0.21157494 	          0.00471379 	           0.23302384 	
          0.03517826 	           0.10270080 	          0.00682939 	           0.59395205 	
          0.24049132 	           0.02168381 	          0.00721626 	           0.33097762 	
          0.03585872 	           0.28461473 	          0.11536813 	           0.03506225 	
          0.00287951 	           0.85029555 	          0.24988116 	           0.00775054 	
          0.04045265 	           1.00000000 	          0.06420462 	           0.00150036 	
          0.19919814 	           0.50863950 	          0.00962973 	           0.92051018 	
          0.12579035 	           0.05783661 	          0.02643681 	           0.01494238 	
          0.14579659 	           0.16002608 	          0.00011161 	           0.49139040 	
          0.16862178 	           0.00372962 	          0.01452257 	           0.82234023 	
          0.03281007 	           0.86403338 	          0.03139529 	           0.43487569 	
          0.17327836 	           0.39114542 	          0.98002842 	           0.54469134 	
          0.16327797 	           0.00713289 	          0.74566532 	           0.40276379 	
          0.84532718 	           0.15890773 	          0.92859171 	           0.50973253 	
          0.23986112 	           0.66310652 	          0.33948462 	           0.54994070 	
          0.59471697 	           0.04671017 	          0.04372712 	           0.36449244 	
          0.01819408 	           0.84998468 	          0.01175280 	           0.00534966 	
          0.54970640 	           0.31656253 	          0.81766359 	           0.17689373 	
          0.26895232 	           0.44344289 	          0.39126899 	           0.18333673 	
          0.00433381 	           0.78747999 	          0.96392883 	           0.08152812 	
          0.51043914 	           1.00000000 	          0.11522311 	           0.23841974 	
          0.22001073 	           0.25639496 	          0.01651448 	           0.49211057 	
          0.61792534 	           0.20889789 	          0.21475494 	           0.29606237 	
          0.56643004 	           0.53219931 	          0.00401389 	           0.63695907 	
          0.50731482 	           0.79431840 	          0.07841702 	           0.00292695 	
          0.39143651 	           0.65007346 	          0.02902229 	           0.10643191 	
          0.25505905 	           0.68479097 	          0.06479150 	           0.12589818 	
          0.09322667 	           0.00825756 	          0.51327972 	           0.33451283 	
          0.31228358 	           0.17350214 	          0.00685339 	           0.26805213 	
          0.01490478 	           0.52784935 	          0.58037304 	           0.22804184 	
          0.88238836 	           0.21339865 	          0.24928581 	           0.09696167 	
          0.29134498 	           0.56937240 	          0.44554531 	           0.29173289 	
          0.07787438 	           0.49298053 	          0.18400741 	           0.00281936 	
          0.48084122 	           0.12697776 	          0.05443750 	           0.06631090 	
          0.34977777 	           0.03866185 	          0.28634660 	           0.02594591 	
          0.33130569 	           0.10346881 	          0.13731151 	           0.11830437 	
          0.57471583 	           0.00066660 	          0.26816114 	           0.10975824 	
          0.11473675 	           0.66718795 	          0.00114808 	           0.41036766 	
          0.60538023 	           0.58446068 	          0.18409043 	           0.20561836 	
          0.09839243 	           0.09234736 	          0.03907006 	           0.52152641 	
          0.52931185 	           0.36741433 	          0.69660323 	           0.50825513 	
          0.01143238 	           0.03076923 	          0.04490012 	           0.58414691 	
          0.00159320 	           0.01302166 	          0.05476783 	           0.61463937 	
          0.94960520 	                  NaN 	          0.04164672 	                  NaN 	
          0.83072090 	           0.63777090 	          0.07933500 	           0.00068332 	
          0.03292880 	           0.64541341 	          0.05025946 	           0.04589837 	
          0.17117646 	           0.08618422 	          0.00342444 	           0.44615385 	
          0.87269039 	           0.27552448 	          0.00383444 	           0.00116643 	
          0.14211494 	           0.80326224 	          0.81693648 	           0.05882353 	
          0.23350016 	           0.58255904 	          0.04967495 	           0.01989122 	
          0.82173834 	           0.15260872 	          0.16792060 	           0.05874126 	
          0.39064258 	           0.71101199 	          0.08169613 	           0.30053546 	
          0.10908488 	           0.19500858 	          0.00005404 	           0.00039996 	
          0.12702726 	           0.44848491 	          0.00015354 	           0.09551685 	
          0.04184873 	           0.97956410 	          0.29514374 	           0.20893607 	
          0.90612615 	           0.21791448 	          0.00115225 	           0.01981429 	
          0.97107792 	           0.54454074 	          0.27068504 	           0.00659260 	
          0.02454737 	           0.27665774 	          0.56990455 	           0.00361506 	
          0.00182340 	           0.13961479 	          0.91272048 	           0.75322907 	
          0.00436631 	           0.29081503 	          0.12528665 	           0.00048250 	
          0.89179075 	           0.48554132 	          0.00210142 	           0.00012765 	
          0.12382806 	           0.24089351 	          0.17054821 	           0.04045093 	
          0.90768785 	           0.16228658 	          0.00089015 	           0.00163164 	
          0.61559975 	           0.05890072 	          0.90793221 	           0.12544825 	
          0.00402510 	           0.01050088 	          0.00007188 	           0.59169702 	
          0.73433985 	           0.20529448 	          0.04615238 	           0.00036200 	
          0.58639071 	           0.94002082 	          0.52491978 	           0.23596410 	
          0.42482528 	           0.11182080 	          0.00038459 	           0.24712392 	
          0.13494702 	           0.71598282 	          0.28595861 	           0.39407826 	
          0.26683558 	           0.32378646 	          0.63407817 	           0.20575885 	
          0.00308181 	           0.42485376 	          0.00114795 	           0.00066349 	
          0.03811199 	           0.06553938 	          0.62961138 	           0.05727895 	
          0.07710183 	           0.29699030 	          0.43600620 	           0.00620182 	
          0.42649667 	           0.01694593 	          0.42263761 	           0.04293287 	
          0.18065327 	           0.37226164 	          0.71401772 	           0.35095346 	
          0.10345992 	           1.00000000 	          0.10056220 	           0.00053629 	
          0.14517635 	           0.95592285 	          0.89983684 	           0.03900217 	
          0.53964641 	           0.30415001 	          0.52463887 	           0.03928916 	
          0.24967142 	           0.93445781 	          0.03465421 	           0.08479919 	
          0.10116047 	           0.25348226 	          0.28204047 	           0.02820625 	
          0.24101416 	           0.34571899 	          0.70817229 	           0.09277258 	
          0.04498596 	           0.43035444 	          0.37844574 	           0.79002695 	
          0.00241195 	           0.27351282 	          0.41851113 	           0.09283786 	
          0.78607150 	           0.89815970 	          0.27186108 	           0.00121440 	
          0.32363051 	           1.00000000 	          0.21594307 	           0.72383654 	
          0.00360417 	           0.01592091 	          0.00883505 	           0.00566703 	
          0.00368838 	           0.82061703 	          0.75630312 	           0.56613818 	
          0.02740458 	           0.91897631 	          0.50426029 	           0.19339804 	
          0.17555548 	           0.12463632 	          0.00767650 	           0.01532876 	
          0.16273797 	           0.67899233 	          0.10630168 	           0.05079821 	
          0.07195184 	           0.68482341 	          0.14798353 	           0.17052553 	
          0.00011987 	           0.10510596 	          0.58935124 	           0.54593087 	
          0.88446893 	           0.42053665 	          0.01157628 	           0.07727229 	
          0.97787980 	           0.20998735 	          0.57730468 	           0.17063183 	
          0.00000209 	           0.37267247 	          0.00070801 	           0.10973191 	
          0.26062434 	           0.18335758 	          0.00000864 	           0.13054778 	
          0.38054931 	           0.62947174 	          0.04572425 	           0.04948987 	
          0.07959176 	           0.24455959 	          0.84367036 	           0.30745027 	
