          0.95522102 	           0.01665618 
          0.03480646 	           0.09058480 
          0.23505084 	           0.22344965 
          0.25358590 	           0.72047996 
          0.44863246 	           0.45136795 
          0.57914803 	           0.83525711 
          0.69523858 	           0.81466235 
          0.85960019 	           0.19908741 
          0.84238972 	           0.79646049 
          0.36981692 	           0.55822269 
          0.01357309 	           0.84630290 
          0.00526269 	           0.10696054 
          0.00001789 	           0.00000000 
          0.02359438 	           0.00723563 
          0.12724337 	           0.63398031 
          0.04675783 	           0.50630779 
          0.01899302 	           0.02355708 
          0.00051752 	           0.38272592 
          0.07476377 	           0.40389761 
          0.00005301 	           0.54465201 
          0.99370435 	           0.06593933 
          0.73120698 	           0.32516599 
          0.21111690 	           0.01078224 
          0.43803947 	           0.38448620 
          0.03529237 	           0.00029496 
          0.01245230 	           0.64582855 
          0.33906544 	           0.87453412 
          0.66446402 	           0.91918654 
          0.31077230 	           0.49523086 
          0.34196934 	           0.00765636 
          0.04105521 	           0.08784885 
          0.26221434 	           0.00464158 
          0.00114292 	           0.79146595 
          0.01781326 	           0.81003765 
          0.02266502 	           0.52453393 
          0.69091496 	           0.00009776 
          0.43730584 	           0.00000043 
          0.00358653 	           0.00000546 
          0.29518251 	           0.02824134 
          0.40030588 	           0.10790817 
          0.54679740 	           0.00453440 
          0.93621118 	           0.02236885 
          0.94617800 	           0.83740761 
          0.70601464 	           0.13307022 
          0.49288624 	           0.17272187 
          0.07025491 	           0.68366507 
          0.20426648 	           0.23207574 
          0.32143882 	           0.92794444 
          0.21062824 	           0.04338152 
          0.71359061 	           0.48531298 
          0.00244817 	           0.79362026 
          0.32980659 	           0.00303906 
          0.01708413 	           0.00207815 
          0.44509300 	           0.64684196 
          0.87381589 	           0.81284490 
          0.38411278 	           0.54681964 
          0.13468447 	           0.72815654 
          0.28528352 	           0.59825233 
          0.67515757 	           0.99435115 
          0.00883351 	           0.02170325 
          0.16034511 	           0.27901001 
          0.51297079 	           0.80739050 
          0.25631004 	           0.78181015 
          0.96852253 	           0.97218117 
          0.02166684 	           0.00013825 
          0.04872598 	           0.00006227 
          0.83215195 	           0.27112683 
          0.77449663 	           0.65842370 
          0.90841538 	           0.90249036 
          0.45440310 	           0.48201079 
          0.13332019 	           0.13974133 
          0.05857531 	           0.27889993 
          0.19436357 	           0.00284228 
          0.02788770 	           0.00000001 
          0.36527107 	           0.00000083 
          0.19970106 	           0.00307804 
          0.25425837 	           0.03443570 
          0.00776564 	           0.00000000 
          0.84670838 	           0.09310128 
          0.32504977 	           0.76226954 
          0.37249442 	           0.00027350 
          0.88067841 	           0.03241821 
          0.11752325 	           0.37583678 
          0.03984990 	           0.00088522 
          0.72257089 	           0.38738536 
          0.56062819 	           0.08747215 
          0.02259472 	           0.00000686 
          0.00000291 	           0.00020167 
          0.10282127 	           0.02312089 
          0.48860283 	           0.00065232 
          0.11070242 	           0.02434134 
          0.31852417 	           0.27895364 
          0.36535531 	           0.80147871 
          0.35364957 	           0.40363794 
          0.16558633 	           0.10332561 
          0.51119437 	           0.86580333 
          0.74723918 	           0.05316825 
          0.19259538 	           0.00466680 
          0.77353065 	           0.05592802 
          0.58569033 	           0.03208693 
          0.68582061 	           0.04482533 
          0.00057583 	           0.39209467 
          0.00000844 	           0.00005266 
          0.41581889 	           0.58128326 
          0.67464365 	           0.63094686 
          0.03578688 	           0.04568269 
          0.18507804 	           0.96671922 
          0.05421081 	           0.00249897 
          0.26400693 	           0.21128686 
          0.06500729 	           0.84651265 
          0.26838302 	           0.16385063 
          0.70954731 	           0.14333067 
          0.22067336 	           0.10767733 
          0.00851516 	           0.28717695 
          0.56062852 	           0.41044843 
          0.56052875 	           0.06799956 
          0.20725954 	           0.44085272 
          0.00946873 	           0.07002897 
          0.27666031 	           0.71177410 
          0.70459319 	           0.38441603 
          0.12033539 	           0.60829277 
          0.49681659 	           0.02279364 
          0.38662666 	           0.15379592 
          0.30964438 	           0.01181846 
          0.00000214 	           0.01036178 
          0.02674272 	           0.40263225 
          0.22147223 	           0.93931940 
          0.00454516 	           0.31799259 
          0.06238869 	           0.10987438 
          0.50316747 	           0.10053755 
          0.12009630 	           0.25312807 
          0.00002748 	           0.08046404 
          0.04382147 	           0.31242801 
          0.58572904 	           0.63720541 
          0.04313018 	           0.96999379 
          0.00000001 	           0.00000000 
          0.35734626 	           0.01097941 
          0.55974509 	           0.86024044 
          0.93000269 	           0.20930351 
          0.72597797 	           0.05032371 
          0.49886963 	           0.18698090 
          0.64909498 	           0.07606393 
          0.18652200 	           0.15560618 
          0.66418740 	           0.76149586 
          0.61556100 	           0.11835507 
          0.25601300 	           0.69249351 
          0.80841593 	           0.11561810 
          0.71975815 	           0.68014107 
          0.49915954 	           0.18785888 
          0.79757635 	           0.61008975 
          0.00018596 	           0.00040506 
          0.60480913 	           0.08001766 
          0.67500177 	           0.34801832 
          0.25525186 	           0.21260475 
          0.86975397 	           0.53475216 
          0.03582061 	           0.07915126 
          0.05937647 	           0.26450816 
          0.74160049 	           0.05372463 
          0.31058806 	           0.00120766 
          0.01085926 	           0.11097080 
          0.00000145 	           0.04316046 
          0.00000303 	           0.00009560 
          0.00331302 	           0.15832962 
          0.62762871 	           0.08868795 
          0.04928238 	           0.52445342 
          0.01518832 	           0.28923190 
          0.00007130 	           0.15334501 
          0.00005419 	           0.87650829 
          0.00058976 	           0.04634158 
          0.03474733 	           0.11145104 
          0.81154417 	           0.13884019 
          0.05899375 	           0.00161945 
          0.20541707 	           0.07335338 
          0.00200893 	           0.73433932 
          0.55805092 	           0.83009934 
          0.00182891 	           0.84584902 
          0.29540953 	           0.49135506 
          0.05837351 	           0.61442906 
          0.06090549 	           0.21490258 
          0.54439056 	           0.88022616 
          0.33726051 	           0.28304097 
          0.90926974 	           0.00001563 
          0.08156230 	           0.01979293 
          0.70578250 	           0.68909524 
          0.57345450 	           0.88185585 
          0.49851087 	           0.05901811 
          0.49625906 	           0.09348231 
          0.71118234 	           0.43663990 
          0.25840472 	           0.45488890 
          0.51410612 	           0.21176100 
          0.04077657 	           0.19842300 
          0.00468957 	           0.66738625 
          0.62020544 	           0.77210974 
          0.46930318 	           0.57330915 
          0.94407074 	           0.68496567 
          0.72610078 	           0.60277267 
          0.32997278 	           0.06949660 
          0.19984457 	           0.95040171 
          0.11645452 	           0.67139492 
          0.04421157 	           0.21210822 
          0.15847135 	           0.89143716 
          0.36134704 	           0.01951491 
          0.26640654 	           0.00012086 
          0.44310551 	           0.21750163 
          0.07693402 	           0.33274668 
          0.36212053 	           0.12984633 
          0.01503082 	           0.67527666 
          0.01001747 	           0.00027120 
          0.09343787 	           0.08944200 
          0.61994297 	           0.00285375 
          0.63528853 	           0.47359846 
          0.92149433 	           0.07438035 
          0.06196148 	           0.71469366 
          0.90834181 	           0.44332613 
          0.21178804 	           0.79968096 
          0.04399616 	           0.20798591 
          0.53484203 	           0.95156293 
          0.07446688 	           0.92050712 
          0.11564797 	           0.02036429 
          0.62237620 	           0.13519527 
          0.85293880 	           0.17306117 
          0.75494998 	           0.75063574 
          0.00000011 	           0.01952853 
          0.00001079 	           0.01783999 
          0.00154116 	           0.05179398 
          0.20864630 	           0.78642604 
          0.15254912 	           0.15767945 
          0.04007160 	           0.11580037 
          0.00149577 	           0.01136328 
          0.02598236 	           0.06106793 
          0.10643065 	           0.94447414 
          0.15429615 	           0.36951460 
          0.28438309 	           0.95619726 
          0.03478677 	           0.54556025 
          0.03659479 	           0.51554883 
          0.23836982 	           0.10350909 
          0.57676933 	           0.04147847 
          0.23375892 	           0.75712311 
          0.04379901 	           0.08797640 
          0.52117377 	           0.37727009 
          0.68587669 	           0.28325899 
          0.84077724 	           0.00317550 
          0.00154459 	           0.78628509 
          0.45140313 	           0.84304981 
          0.70532176 	           0.34773522 
          0.81168677 	           0.89279398 
          0.85164913 	           0.00008850 
          0.27933710 	           0.34288219 
          0.40524684 	           0.95627686 
          0.09171267 	           0.00813097 
          0.01506851 	           0.39616507 
          0.87130526 	           0.13813825 
          0.58410303 	           0.22449771 
          0.05830019 	           0.93568823 
          0.53968650 	           0.31682355 
          0.59101227 	           0.32918572 
          0.84094793 	           0.04544622 
          0.01061300 	           0.00042975 
          0.86924291 	           0.01274190 
          0.10354939 	           0.21245707 
          0.49150670 	           0.05015314 
          0.08920241 	           0.16138661 
          0.24509763 	           0.71380936 
          0.03985280 	           0.01707618 
          0.07046404 	           0.03297060 
          0.27289274 	           0.06043336 
          0.24587235 	           0.12510352 
          0.04197595 	           0.53627183 
          0.94047782 	           0.22299979 
          0.77726147 	           0.64840833 
          0.68834973 	           0.93982643 
          0.44523742 	           0.73035674 
          0.04169888 	           0.00592152 
          0.22624843 	           0.21861788 
          0.88649707 	           0.84024471 
          0.05361235 	           0.55068023 
          0.82541230 	           0.97509978 
          0.00095417 	           0.00135199 
          0.54626609 	           0.32372597 
          0.88086803 	           0.28222340 
          0.18532803 	           0.84267419 
          0.02754082 	           0.09844752 
          0.62671304 	           0.08769214 
          0.90416382 	           0.20065501 
          0.01997022 	           0.94179048 
          0.16252398 	           0.61376469 
          0.23254182 	           0.46629233 
          0.64010983 	           0.51901857 
          0.34492344 	           0.60358051 
          0.89733885 	           0.63128669 
          0.77893492 	           0.34359394 
          0.28460929 	           0.83836031 
          0.46796915 	           0.04771581 
          0.03538407 	           0.24520720 
          0.10620725 	           0.82204389 
          0.84889145 	           0.14292135 
          0.45513838 	           0.85031164 
          0.38871711 	           0.45761939 
          0.29931230 	           0.94695650 
          0.81417633 	           0.00549643 
          0.08840706 	           0.98203610 
          0.29319510 	           0.00928848 
          0.68576702 	           0.60270373 
          0.64290011 	           0.99530007 
          0.55742069 	           0.60855072 
          0.02644195 	           0.06238451 
          0.20246354 	           0.28755007 
          0.97659363 	           0.35318333 
          0.63196867 	           0.00128464 
          0.00036552 	           0.00539895 
          0.28353356 	           0.02530724 
          0.84339681 	           0.08400510 
          0.76041986 	           0.10982547 
          0.05397355 	           0.51616606 
          0.00228728 	           0.89559425 
          0.74535943 	           0.16988541 
          0.69772633 	           0.33115624 
          0.07480208 	           0.15310678 
          0.23799849 	           0.12234081 
          0.06925865 	           0.03277051 
          0.83582378 	           0.15664470 
          0.38599440 	           0.03797086 
          0.25343863 	           0.44689843 
          0.29509211 	           0.76132259 
          0.11244172 	           0.10761506 
          0.00269771 	           0.01418318 
          0.16117455 	           0.53990897 
          0.33265914 	           0.35086075 
          0.00222757 	           0.78198228 
          0.00000288 	           0.00205692 
          0.00001473 	           0.00005019 
          0.00000001 	           0.00079034 
          0.56024249 	           0.03526066 
          0.93995545 	           0.81477741 
          0.23948480 	           0.00196087 
          0.59043453 	           0.30442414 
          0.29058764 	           0.79643656 
          0.13594667 	           0.03393926 
          0.19343652 	           0.46985124 
          0.49906853 	           0.01220127 
          0.06943477 	           0.09128988 
          0.81790351 	           0.50724252 
          0.19867771 	           0.12220744 
          0.02395126 	           0.54661632 
          0.79016940 	           0.62281041 
          0.60796804 	           0.48093351 
          0.81998645 	           0.46735744 
          0.48711737 	           0.13443850 
          0.40470977 	           0.65133564 
          0.60796945 	           0.68544444 
          0.15917163 	           0.92788402 
          0.70810198 	           0.06342936 
          0.25065951 	           0.01749774 
          0.33459312 	           0.22789503 
          0.36160693 	           0.86844328 
          0.50325831 	           0.37220319 
          0.23926562 	           0.76545337 
          0.02306683 	           0.80532087 
          0.92918378 	           0.13858606 
          0.59164378 	           0.19487453 
          0.82468968 	           0.00352821 
          0.00051850 	           0.02031414 
          0.69124643 	           0.92719841 
          0.38841566 	           0.89309222 
          0.80035139 	           0.95247286 
          0.33656385 	           0.04774559 
          0.10494183 	           0.07401031 
          0.74276723 	           0.22575293 
          0.08282452 	           0.54140748 
          0.79630621 	           0.82446939 
          0.80008354 	           0.03922906 
          0.15584052 	           0.33280768 
          0.02558797 	           0.48968097 
          0.50618635 	           0.60143448 
          0.77296060 	           0.83636258 
          0.02100717 	           0.46595303 
          0.07348020 	           0.13510248 
          0.15506161 	           0.11123618 
          0.00148024 	           0.03898104 
          0.00483423 	           0.00662872 
          0.87958454 	           0.77896409 
          0.46043128 	           0.92681299 
          0.49207419 	           0.98247763 
          0.79958854 	           0.07046706 
          0.95785818 	           0.15121450 
          0.72582081 	           0.54425144 
          0.38256949 	           0.03133157 
          0.65053735 	           0.04867166 
          0.13655030 	           0.43481741 
          0.02442192 	           0.35140886 
          0.42661593 	           0.02909036 
          0.89133795 	           0.14744022 
          0.17457051 	           0.89479512 
          0.17072119 	           0.86227734 
          0.60500152 	           0.85410184 
          0.24940315 	           0.08433528 
          0.88414668 	           0.85708239 
          0.55340798 	           0.83492598 
          0.11410374 	           0.05854606 
          0.02337185 	           0.06547471 
          0.18303773 	           0.00316629 
          0.41285557 	           0.74952607 
          0.37676520 	           0.68070537 
          0.07117133 	           0.25954646 
          0.01207178 	           0.07491032 
          0.31562319 	           0.34442435 
          0.23162988 	           0.60580923 
          0.03361892 	           0.52851003 
          0.08799608 	           0.00820537 
          0.01076842 	           0.30995375 
          0.27205538 	           0.08430625 
          0.91370517 	           0.77402388 
          0.57530252 	           0.08579689 
          0.73336520 	           0.86933529 
          0.39726529 	           0.00881559 
          0.03387753 	           0.00696777 
          0.23361764 	           0.10741483 
          0.09797319 	           0.45434597 
          0.13314926 	           0.76541460 
          0.89474154 	           0.41310131 
          0.43469416 	           0.33656640 
          0.05654181 	           0.86013538 
          0.30682432 	           0.09144191 
          0.53517060 	           0.16075135 
          0.10616176 	           0.67357806 
          0.84731209 	           0.36286152 
          0.89310358 	           0.91645997 
          0.15031074 	           0.82941053 
          0.68132666 	           0.43848188 
          0.09663925 	           0.55792946 
          0.79311758 	           0.33981334 
          0.01470010 	           0.35210004 
          0.49965500 	           0.19503111 
          0.12122354 	           0.28639009 
          0.86443168 	           0.85486683 
          0.85563074 	           0.27725624 
          0.70637782 	           0.15767065 
          0.28428383 	           0.19548123 
          0.35287387 	           0.31035168 
          0.57746671 	           0.26280244 
          0.86195437 	           0.17144901 
          0.11395744 	           0.78092266 
          0.01189225 	           0.65685153 
          0.15461656 	           0.02907564 
          0.05528557 	           0.07367527 
          0.72725493 	           0.52382139 
          0.23466248 	           0.79007156 
          0.38615630 	           0.05355031 
          0.39559615 	           0.32741343 
          0.34772548 	           0.51075347 
          0.00001512 	           0.00446923 
          0.42447496 	           0.00484805 
          0.09941780 	           0.22092659 
          0.29864126 	           0.27984103 
          0.01033477 	           0.00083240 
          0.58762405 	           0.45947764 
          0.20488556 	           0.22878813 
          0.35673378 	           0.00027104 
          0.00722246 	           0.00186972 
          0.03063066 	           0.00015427 
          0.49483354 	           0.26162146 
          0.46182480 	           0.42722344 
          0.23885357 	           0.77915216 
          0.08541785 	           0.00461562 
          0.11023371 	           0.03502992 
          0.81743829 	           0.35591876 
          0.13243567 	           0.85403662 
          0.50068933 	           0.53147918 
          0.41510632 	           0.04809845 
          0.55106216 	           0.21813449 
          0.74422460 	           0.95519291 
          0.54629539 	           0.41958209 
          0.53729642 	           0.26851304 
          0.55109857 	           0.37478559 
          0.43329184 	           0.46801521 
          0.07942008 	           0.03565502 
          0.11973645 	           0.13431415 
          0.32818248 	           0.44416091 
          0.81829549 	           0.00596718 
          0.05157966 	           0.00865368 
          0.61277045 	           0.00111852 
          0.56803656 	           0.47197884 
          0.57254912 	           0.92695062 
          0.79407932 	           0.07943659 
          0.22530503 	           0.13528000 
          0.35924126 	           0.01833560 
          0.06857600 	           0.66278175 
          0.08674735 	           0.52515460 
          0.53424938 	           0.08562544 
          0.36330611 	           0.70216799 
          0.29370269 	           0.05614484 
          0.35520564 	           0.92083013 
          0.66838441 	           0.96985351 
          0.12039718 	           0.57072896 
          0.14580792 	           0.75301255 
          0.30352137 	           0.33152117 
          0.42544827 	           0.25866126 
          0.82687810 	           0.65747530 
          0.27439543 	           0.21477760 
          0.01965727 	           0.36900378 
          0.52326819 	           0.31514422 
          0.16699814 	           0.80416965 
          0.21824983 	           0.77607868 
          0.27037626 	           0.22348402 
          0.28198814 	           0.45226633 
          0.63361081 	           0.30544660 
          0.61698367 	           0.05365057 
          0.21816359 	           0.04350562 
          0.52700396 	           0.77462776 
          0.92273581 	           0.52558667 
          0.03112008 	           0.07229859 
          0.29814695 	           0.11876536 
          0.00084253 	           0.36307729 
          0.93229380 	           0.60798165 
          0.76874423 	           0.23964383 
          0.09080736 	           0.26397829 
          0.64971304 	           0.16102452 
          0.00031244 	           0.00000400 
          0.18025943 	           0.63299175 
          0.00009820 	           0.09134909 
          0.19949990 	           0.82377291 
          0.90174312 	           0.35692809 
          0.79519145 	           0.07085123 
          0.18538829 	           0.52081064 
          0.38457866 	           0.54840152 
          0.46717355 	           0.86206510 
          0.31388941 	           0.44475926 
          0.54885989 	           0.17027459 
          0.30180906 	           0.71615229 
          0.56645549 	           0.38017152 
          0.10351563 	           0.40277918 
          0.01123459 	           0.84609721 
          0.86988051 	           0.00055593 
          0.79858347 	           0.83647645 
          0.01881220 	           0.22479795 
          0.57240237 	           0.02861130 
          0.04436128 	           0.06217872 
          0.72695187 	           0.94812281 
          0.24549467 	           0.19313881 
          0.41571092 	           0.10284836 
          0.76908730 	           0.48657980 
          0.02521293 	           0.78737443 
          0.68935436 	           0.56561757 
          0.62634449 	           0.82410693 
          0.03291353 	           0.63693607 
          0.95146144 	           0.42736596 
          0.71115229 	           0.02658755 
          0.42675207 	           0.36326049 
          0.28136032 	           0.44672016 
          0.94802849 	           0.18812805 
          0.99954195 	           0.47408339 
          0.53999900 	           0.93747540 
          0.20391486 	           0.86603745 
          0.01602108 	           0.65418830 
          0.00048781 	           0.74771248 
          0.25413721 	           0.22555863 
          0.10573495 	           0.97652665 
          0.57023214 	           0.88859054 
          0.01283782 	           0.33591701 
          0.00005209 	           0.19738694 
          0.01770232 	           0.13348412 
          0.01510318 	           0.29239377 
          0.07492640 	           0.04288767 
          0.40447403 	           0.10954628 
          0.21593651 	           0.26249071 
          0.73711971 	           0.10446024 
          0.13052331 	           0.61692694 
          0.09903862 	           0.07301681 
          0.22534439 	           0.11822338 
          0.00811232 	           0.88774591 
          0.12793161 	           0.16843539 
          0.01285871 	           0.36038918 
          0.76536016 	           0.94936177 
          0.10001624 	           0.91940881 
          0.12478691 	           0.94382812 
          0.47836060 	           0.58622864 
          0.97560343 	           0.47047464 
          0.20765201 	           0.64829978 
          0.80147379 	           0.79676238 
          0.09514526 	           0.02497930 
          0.79751462 	           0.46704331 
          0.61281097 	           0.21475316 
          0.95137953 	           0.92169009 
          0.76832462 	           0.15650465 
          0.26292981 	           0.06619165 
          0.32254281 	           0.22544181 
          0.11924484 	           0.37072283 
          0.65216805 	           0.48208694 
          0.62084673 	           0.63216187 
          0.39846119 	           0.75386243 
          0.14692669 	           0.87321095 
          0.08981136 	           0.83734586 
          0.01049105 	           0.40682911 
          0.62292501 	           0.82884847 
          0.24035986 	           0.42530061 
          0.89701524 	           0.67572837 
          0.37701803 	           0.34258673 
          0.89658097 	           0.28305868 
          0.01899442 	           0.01632033 
          0.01958277 	           0.30421471 
          0.07730886 	           0.05902614 
          0.94004301 	           0.57745850 
          0.12696011 	           0.88237580 
          0.00119788 	           0.16506065 
          0.80000824 	           0.85383261 
          0.28828741 	           0.43943238 
          0.16841744 	           0.28572302 
          0.03336171 	           0.90261417 
          0.18108038 	           0.98701850 
          0.21627019 	           0.09511291 
          0.07242393 	           0.88655273 
          0.71193966 	           0.78554786 
          0.77010629 	           0.72827405 
          0.82708233 	           0.22534826 
          0.26872102 	           0.69310726 
          0.17642058 	           0.84447019 
          0.01636059 	           0.25537485 
          0.53421125 	           0.01119758 
          0.28202905 	           0.07053340 
          0.99707883 	           0.04598889 
          0.57749511 	           0.10171876 
